"ano","estado_civil","idade","raca","renda","partido","religiao","denominacao","horas_tv"
2014,"Divorciado(a)",26,"Outra","US$ 7000 - 7999","Independente, inclinação democrata","Nenhuma","Não se aplica",NA
2014,"Nunca casou",76,"Outra","Não se aplica","Fortemente democrata","Católica","Não se aplica",4
2014,"Nunca casou",33,"Branca","US$ 25000 ou mais","Não fortemente democrata","Nenhuma","Não se aplica",4
2014,"Divorciado(a)",66,"Branca","Não se aplica","Independente","Católica","Não se aplica",NA
2014,"Separado(a)",37,"Outra","Não se aplica","Independente","Católica","Não se aplica",24
2014,"Viúvo(a)",67,"Negra","Não se aplica","Não fortemente democrata","Protestante","Outra",4
2014,"Nunca casou",24,"Branca","Não se aplica","Independente","Protestante","Outra",18
2014,"Divorciado(a)",53,"Outra","US$ 20000 - 24999","Independente","Católica","Não se aplica",4
2014,"Casado(a)",30,"Branca","US$ 6000 - 6999","Independente","Católica","Não se aplica",3
2014,"Casado(a)",41,"Branca","Não se aplica","Independente, inclinação democrata","Católica","Não se aplica",1
2014,"Divorciado(a)",57,"Outra","Não se aplica","Não fortemente democrata","Nenhuma","Não se aplica",4
2014,"Divorciado(a)",57,"Branca","Não se aplica","Independente","Nenhuma","Não se aplica",5
2014,"Viúvo(a)",83,"Branca","Não se aplica","Não fortemente democrata","Protestante","Sem denominação",4
2014,"Casado(a)",76,"Branca","Não se aplica","Independente","Nenhuma","Não se aplica",8
2014,"Divorciado(a)",68,"Branca","Não se aplica","Independente","Nenhuma","Não se aplica",2
2014,"Separado(a)",57,"Branca","Não se aplica","Independente","Cristã","Sem denominação",6
2014,"Divorciado(a)",41,"Branca","US$ 25000 ou mais","Independente","Protestante","Sem denominação",NA
2014,"Casado(a)",27,"Branca","US$ 25000 ou mais","Não fortemente democrata","Nenhuma","Não se aplica",NA
2014,"Divorciado(a)",55,"Branca","Não se aplica","Não fortemente repubicano","Protestante","Presbiteriana, não sabe qual",NA
2014,"Divorciado(a)",64,"Branca","Não se aplica","Fortemente democrata","Protestante","Sem denominação",6
2014,"Casado(a)",45,"Branca","US$ 25000 ou mais","Independente, inclinação democrata","Protestante","Sem denominação",1
2014,"Casado(a)",54,"Branca","Não se aplica","Fortemente democrata","Nenhuma","Não se aplica",3
2014,"Casado(a)",30,"Branca","US$ 8000 - 9999","Não fortemente democrata","Protestante","Sem denominação",4
2014,"Casado(a)",88,"Branca","Não se aplica","Independente","Nenhuma","Não se aplica",NA
2014,"Casado(a)",63,"Branca","Não se aplica","Independente, inclinação democrata","Nenhuma","Não se aplica",3
2014,"Viúvo(a)",54,"Branca","US$ 25000 ou mais","Independente, inclinação republicana","Nenhuma","Não se aplica",4
2014,"Casado(a)",NA,"Outra","Não se aplica","Independente","Sem resposta","Sem resposta",NA
2014,"Casado(a)",51,"Branca","US$ 25000 ou mais","Independente, inclinação democrata","Cristã","Sem denominação",1
2014,"Casado(a)",43,"Branca","Não se aplica","Não fortemente repubicano","Católica","Não se aplica",3
2014,"Casado(a)",52,"Branca","US$ 25000 ou mais","Independente, inclinação democrata","Nenhuma","Não se aplica",2
2014,"Nunca casou",27,"Branca","US$ 3000 - 3999","Não fortemente democrata","Nenhuma","Não se aplica",5
2014,"Casado(a)",48,"Branca","US$ 15000 - 19999","Não fortemente repubicano","Católica","Não se aplica",3
2014,"Viúvo(a)",70,"Branca","Não se aplica","Independente, inclinação republicana","Cristã","Sem denominação",NA
2014,"Casado(a)",62,"Branca","US$ 25000 ou mais","Independente, inclinação republicana","Nenhuma","Não se aplica",NA
2014,"Nunca casou",31,"Branca","US$ 5000 - 5999","Não fortemente repubicano","Católica","Não se aplica",2
2014,"Casado(a)",54,"Branca","Não se aplica","Não fortemente repubicano","Protestante","Igreja metodista unida",NA
2014,"Casado(a)",39,"Branca","US$ 25000 ou mais","Fortemente republicano","Protestante","Outra",0
2014,"Casado(a)",88,"Branca","Não se aplica","Independente","Cristã","Sem denominação",3
2014,"Casado(a)",36,"Branca","US$ 25000 ou mais","Fortemente democrata","Nenhuma","Não se aplica",4
2014,"Casado(a)",65,"Branca","US$ 25000 ou mais","Independente","Nenhuma","Não se aplica",2
2014,"Casado(a)",29,"Branca","Não se aplica","Não fortemente repubicano","Protestante","Outra",2
2014,"Nunca casou",33,"Branca","US$ 20000 - 24999","Independente","Protestante","Igreja metodista unida",NA
2014,"Nunca casou",24,"Outra","Não se aplica","Independente","Católica","Não se aplica",NA
2014,"Nunca casou",24,"Branca","US$ 10000 - 14999","Fortemente republicano","Protestante","Sem denominação",NA
2014,"Nunca casou",20,"Branca","US$ 4000 - 4999","Independente, inclinação democrata","Nenhuma","Não se aplica",1
2014,"Casado(a)",65,"Branca","US$ 25000 ou mais","Fortemente republicano","Protestante","Outra",NA
2014,"Nunca casou",58,"Branca","Não se aplica","Fortemente republicano","Nenhuma","Não se aplica",NA
2014,"Casado(a)",79,"Branca","US$ 20000 - 24999","Não fortemente repubicano","Protestante","Igreja luterana americana",1
2014,"Viúvo(a)",79,"Branca","Não se aplica","Não fortemente repubicano","Protestante","Outra",3
2014,"Viúvo(a)",40,"Branca","US$ 25000 ou mais","Independente","Protestante","Batista, não sabe qual",2
2014,"Separado(a)",44,"Branca","US$ 25000 ou mais","Independente","Cristã","Sem denominação",3
2014,"Casado(a)",74,"Branca","Não se aplica","Fortemente republicano","Protestante","Sem denominação",NA
2014,"Divorciado(a)",68,"Branca","US$ 20000 - 24999","Independente, inclinação republicana","Protestante","Presbiteriana, não sabe qual",2
2014,"Nunca casou",27,"Branca","Se negou a responder","Independente","Protestante","Outras batistas",1
2014,"Divorciado(a)",72,"Branca","US$ 25000 ou mais","Independente","Nenhuma","Não se aplica",2
2014,"Divorciado(a)",47,"Branca","US$ 25000 ou mais","Independente, inclinação republicana","Nenhuma","Não se aplica",2
2014,"Divorciado(a)",39,"Branca","US$ 25000 ou mais","Independente","Nenhuma","Não se aplica",0
2014,"Nunca casou",36,"Outra","US$ 10000 - 14999","Independente, inclinação democrata","Católica","Não se aplica",1
2014,"Divorciado(a)",33,"Branca","US$ 25000 ou mais","Independente","Nenhuma","Não se aplica",2
2014,"Nunca casou",23,"Outra","US$ 15000 - 19999","Independente, inclinação democrata","Nenhuma","Não se aplica",NA
2014,"Divorciado(a)",40,"Branca","US$ 25000 ou mais","Fortemente democrata","Nenhuma","Não se aplica",2
2014,"Casado(a)",29,"Branca","US$ 10000 - 14999","Fortemente democrata","Nenhuma","Não se aplica",3
2014,"Casado(a)",37,"Branca","US$ 25000 ou mais","Não fortemente democrata","Protestante","Presbiteriana, fusionadas",NA
2014,"Nunca casou",26,"Branca","US$ 10000 - 14999","Independente, inclinação democrata","Nenhuma","Não se aplica",1
2014,"Casado(a)",67,"Branca","Não se aplica","Independente","Protestante","Outras luteranas",1
2014,"Nunca casou",34,"Branca","US$ 10000 - 14999","Não fortemente repubicano","Nenhuma","Não se aplica",2
2014,"Nunca casou",27,"Branca","US$ 25000 ou mais","Independente, inclinação republicana","Nenhuma","Não se aplica",NA
2014,"Casado(a)",45,"Branca","US$ 1000 - 2999","Independente","Protestante","Igrejas batistas dos EUA",4
2014,"Casado(a)",32,"Branca","US$ 25000 ou mais","Não fortemente democrata","Nenhuma","Não se aplica",NA
2014,"Nunca casou",32,"Outra","US$ 25000 ou mais","Outro partido","Católica","Não se aplica",1
2014,"Nunca casou",24,"Outra","Não se aplica","Independente","Budismo","Não se aplica",0
2014,"Nunca casou",27,"Branca","Não se aplica","Independente","Nenhuma","Não se aplica",1
2014,"Casado(a)",55,"Branca","US$ 25000 ou mais","Independente, inclinação democrata","Judaísmo","Não se aplica",2
2014,"Nunca casou",37,"Branca","Não se aplica","Não fortemente democrata","Nenhuma","Não se aplica",NA
2014,"Separado(a)",70,"Branca","Não se aplica","Fortemente democrata","Nenhuma","Não se aplica",3
2014,"Nunca casou",53,"Branca","US$ 10000 - 14999","Não fortemente democrata","Católica","Não se aplica",4
2014,"Viúvo(a)",59,"Branca","Não se aplica","Outro partido","Cristã","Sem denominação",8
2014,"Casado(a)",63,"Branca","US$ 10000 - 14999","Não fortemente repubicano","Protestante","Sínodo evangélico luterano de Wisconsin",NA
2014,"Divorciado(a)",53,"Branca","US$ 25000 ou mais","Não fortemente democrata","Católica","Não se aplica",2
2014,"Nunca casou",21,"Outra","US$ 7000 - 7999","Independente","Protestante","Outra",NA
2014,"Nunca casou",61,"Branca","US$ 25000 ou mais","Independente, inclinação republicana","Católica","Não se aplica",5
2014,"Viúvo(a)",71,"Branca","Não se aplica","Não fortemente democrata","Sem resposta","Sem resposta",4
2014,"Nunca casou",65,"Branca","Não se aplica","Independente","Protestante","Outra",NA
2014,"Casado(a)",49,"Branca","Não se aplica","Independente, inclinação democrata","Católica","Não se aplica",0
2014,"Viúvo(a)",65,"Branca","Não se aplica","Independente","Cristã","Sem denominação",NA
2014,"Casado(a)",32,"Branca","Não se aplica","Independente, inclinação republicana","Cristã","Sem denominação",3
2014,"Casado(a)",54,"Branca","Se negou a responder","Fortemente republicano","Protestante","Outra",NA
2014,"Viúvo(a)",71,"Branca","Não se aplica","Outro partido","Protestante","Outra",2
2014,"Nunca casou",38,"Outra","Não se aplica","Independente, inclinação republicana","Nenhuma","Não se aplica",4
2014,"Casado(a)",88,"Branca","Não se aplica","Fortemente democrata","Protestante","Presbiteriana, não sabe qual",6
2014,"Viúvo(a)",76,"Branca","Não se aplica","Independente, inclinação democrata","Católica","Não se aplica",8
2014,"Casado(a)",32,"Outra","Não se aplica","Independente, inclinação republicana","Católica","Não se aplica",4
2014,"Casado(a)",26,"Branca","Não se aplica","Não fortemente repubicano","Católica","Não se aplica",NA
2014,"Casado(a)",34,"Branca","US$ 25000 ou mais","Não fortemente democrata","Católica","Não se aplica",2
2014,"Casado(a)",60,"Branca","US$ 25000 ou mais","Independente, inclinação democrata","Cristã","Sem denominação",5
2014,"Casado(a)",53,"Branca","Se negou a responder","Independente","Nenhuma","Não se aplica",3
2014,"Divorciado(a)",36,"Branca","Não se aplica","Independente","Protestante","Outra",0
2014,"Casado(a)",25,"Branca","US$ 20000 - 24999","Não fortemente repubicano","Protestante","Outra",NA
2014,"Casado(a)",53,"Branca","US$ 10000 - 14999","Fortemente republicano","Cristã","Sem denominação",NA
2014,"Casado(a)",34,"Branca","Não se aplica","Independente","Católica","Não se aplica",3
2014,"Casado(a)",56,"Branca","US$ 20000 - 24999","Não fortemente repubicano","Protestante","Convenção nacional batista da América",6
2014,"Viúvo(a)",35,"Outra","US$ 3000 - 3999","Não fortemente democrata","Nenhuma","Não se aplica",3
2014,"Casado(a)",30,"Negra","US$ 25000 ou mais","Independente","Nenhuma","Não se aplica",NA
2014,"Casado(a)",47,"Branca","US$ 15000 - 19999","Independente, inclinação democrata","Nenhuma","Não se aplica",NA
2014,"Nunca casou",26,"Branca","US$ 8000 - 9999","Independente, inclinação democrata","Protestante","Outra",2
2014,"Casado(a)",33,"Branca","US$ 25000 ou mais","Independente","Católica","Não se aplica",1
2014,"Divorciado(a)",32,"Branca","US$ 25000 ou mais","Independente, inclinação republicana","Protestante","Outra",NA
2014,"Casado(a)",42,"Branca","US$ 25000 ou mais","Não fortemente democrata","Nenhuma","Não se aplica",0
2014,"Casado(a)",29,"Branca","Não se aplica","Não fortemente repubicano","Protestante","Evangélica luterana",NA
2014,"Casado(a)",26,"Branca","US$ 25000 ou mais","Independente, inclinação democrata","Protestante","Sem denominação",NA
2014,"Casado(a)",43,"Outra","Não se aplica","Independente, inclinação republicana","Protestante","Outra presbiteriana",1
2014,"Casado(a)",28,"Branca","US$ 25000 ou mais","Fortemente republicano","Protestante","Associação batista estadounidense",NA
2014,"Nunca casou",41,"Branca","US$ 25000 ou mais","Fortemente republicano","Protestante","Sem denominação",2
2014,"Casado(a)",36,"Branca","Não se aplica","Independente, inclinação democrata","Nenhuma","Não se aplica",2
2014,"Casado(a)",48,"Negra","US$ 25000 ou mais","Fortemente democrata","Protestante","Sem denominação",6
2014,"Casado(a)",28,"Outra","US$ 25000 ou mais","Não fortemente repubicano","Protestante","Associação batista estadounidense",1
2014,"Casado(a)",37,"Branca","US$ 25000 ou mais","Independente, inclinação republicana","Protestante","Sem denominação",2
2014,"Divorciado(a)",61,"Branca","Não sabe","Independente","Católica","Não se aplica",2
2014,"Casado(a)",40,"Branca","US$ 25000 ou mais","Independente","Cristã","Sem denominação",NA
2014,"Casado(a)",24,"Branca","US$ 4000 - 4999","Fortemente democrata","Nenhuma","Não se aplica",1
2014,"Nunca casou",21,"Negra","Não se aplica","Não fortemente democrata","Protestante","Batista, não sabe qual",4
2014,"Nunca casou",58,"Branca","US$ 1000 - 2999","Não fortemente democrata","Protestante","Igreja metodista unida",5
2014,"Nunca casou",47,"Branca","US$ 25000 ou mais","Independente, inclinação republicana","Católica","Não se aplica",5
2014,"Casado(a)",31,"Branca","Se negou a responder","Não fortemente repubicano","Nenhuma","Não se aplica",3
2014,"Casado(a)",44,"Branca","US$ 25000 ou mais","Independente, inclinação republicana","Nenhuma","Não se aplica",NA
2014,"Casado(a)",27,"Branca","US$ 25000 ou mais","Independente, inclinação republicana","Cristã","Sem denominação",1
2014,"Nunca casou",65,"Branca","Não se aplica","Independente, inclinação democrata","Nenhuma","Não se aplica",8
2014,"Casado(a)",42,"Branca","US$ 7000 - 7999","Independente, inclinação democrata","Budismo","Não se aplica",4
2014,"Casado(a)",31,"Branca","US$ 25000 ou mais","Independente","Protestante","Sem denominação",1
2014,"Casado(a)",66,"Branca","US$ 25000 ou mais","Independente, inclinação republicana","Nenhuma","Não se aplica",1
2014,"Casado(a)",47,"Branca","Menos de US$ 1000","Independente","Protestante","Igreja metodista unida",2
2014,"Casado(a)",49,"Branca","US$ 15000 - 19999","Independente","Protestante","Batista, não sabe qual",4
2014,"Casado(a)",52,"Branca","Não se aplica","Não fortemente democrata","Cristã","Sem denominação",NA
2014,"Viúvo(a)",79,"Branca","Não se aplica","Não fortemente repubicano","Protestante","Batistas do sul",NA
2014,"Casado(a)",64,"Branca","Não se aplica","Independente, inclinação republicana","Protestante","Outra",NA
2014,"Casado(a)",42,"Branca","Não se aplica","Independente","Católica","Não se aplica",NA
2014,"Casado(a)",58,"Branca","US$ 25000 ou mais","Independente","Protestante","Outra",3
2014,"Casado(a)",59,"Branca","US$ 25000 ou mais","Independente, inclinação republicana","Protestante","Sem denominação",2
2014,"Casado(a)",55,"Branca","US$ 8000 - 9999","Independente","Protestante","Batista, não sabe qual",6
2014,"Divorciado(a)",35,"Branca","Não se aplica","Independente, inclinação democrata","Protestante","Outra",3
2014,"Nunca casou",44,"Branca","Menos de US$ 1000","Independente","Nenhuma","Não se aplica",5
2014,"Casado(a)",43,"Branca","Não se aplica","Fortemente republicano","Católica","Não se aplica",2
2014,"Nunca casou",25,"Branca","US$ 6000 - 6999","Não fortemente repubicano","Católica","Não se aplica",NA
2014,"Casado(a)",58,"Branca","US$ 20000 - 24999","Não fortemente democrata","Católica","Não se aplica",NA
2014,"Casado(a)",62,"Branca","Não se aplica","Independente","Protestante","Sem denominação",5
2014,"Casado(a)",48,"Branca","US$ 25000 ou mais","Não fortemente repubicano","Cristã","Sem denominação",NA
2014,"Casado(a)",64,"Branca","Não se aplica","Independente","Protestante","Sem denominação",NA
2014,"Casado(a)",49,"Branca","US$ 25000 ou mais","Independente, inclinação republicana","Protestante","Sem denominação",3
2014,"Casado(a)",38,"Branca","US$ 25000 ou mais","Independente, inclinação republicana","Protestante","Sínodo luterano",NA
2014,"Casado(a)",33,"Branca","Não se aplica","Fortemente democrata","Nenhuma","Não se aplica",2
